,genename,bianyileixing,count,uuid
10609,PRPH2,nonframeshift substitution,2,d5c1c4ab-bfdc-4a3e-a3f5-385f018e6de4
10610,PRPH2,nonsynonymous SNV,94,ac04f083-7932-411f-89a1-3717ef7f746e
10611,PRPH2,stopgain,12,9a966e92-3c2d-452f-af04-52f002a89b23
10612,PRPS1,nonsynonymous SNV,26,76a4ff3d-1494-4742-ab42-0d03f800ebb2
10613,PRRC2C,nonsynonymous SNV,1,a5407ad7-2e03-40a5-a1e5-2ab1bcbbe762
10614,PRRT2,frameshift deletion,20,1d540a0f-0d34-40b4-a0bb-cc37476a65d6
10615,PRRT2,frameshift insertion,10,3510ab0a-6f1c-4605-981e-2c0f5d60bdf1
10616,PRRT2,nonframeshift deletion,1,1726bf98-bff9-49db-887b-8c2144ae098a
10617,PRRT2,nonsynonymous SNV,18,5cdf5a75-cc3e-4eaf-9197-009a9811959d
10618,PRRT2,stopgain,8,809db17d-04c6-4374-bb80-98e1ad19f7d5
10619,PRRX1,frameshift deletion,1,9760f7f1-b862-4458-a90b-ae3bd836ab08
10620,PRRX1,frameshift insertion,1,bf2c7498-1821-4ec9-8be2-7a77a85427a4
10621,PRRX1,nonsynonymous SNV,5,9dc05480-7d91-49b6-8d00-605209bf2495
10622,PRRX1,stopgain,1,536dd1d8-3232-4c2d-a43c-546259e7de40
10623,PRSS1,nonframeshift insertion,1,afa9dca1-f1fb-45f8-bdc6-a1c77d9aad68
10624,PRSS1,nonframeshift substitution,2,f70d7146-3f26-490d-b830-9355842639aa
10625,PRSS1,nonsynonymous SNV,32,01f2b656-3eaf-41d8-be27-2d87d6edbc47
10626,PRSS1,stopgain,2,0c885ce3-6ddf-4b25-91b9-a59dc10324ce
10627,PRSS1,synonymous SNV,2,c9958f40-6436-49f3-8cee-6295a8b1ba3b
10628,PRSS12,frameshift deletion,1,75620475-c94d-46a4-91a1-acd097f7ab79
10629,PRSS16,nonsynonymous SNV,3,01b1a3ef-5ae5-43fd-96c0-b64088d3968a
10630,PRSS16,stopgain,2,c8d9e204-a3e8-447b-8874-638169cba1cb
10631,PRSS37,stopgain,1,36523c61-5c16-40c6-aa8f-920c787b1844
10632,PRSS38,nonsynonymous SNV,1,7c98d6a0-674c-44fd-b6b8-450c29ef5e55
10633,PRSS53,nonsynonymous SNV,1,085171a4-d600-446d-b6f0-8ce6729e43cf
10634,PRSS56,frameshift insertion,2,ad6231c2-80ea-471c-9bbe-f5b461e39a62
10635,PRSS56,nonsynonymous SNV,20,91f5f84b-d210-4a42-9c38-465b8351de94
10636,PRSS8,nonsynonymous SNV,1,386b3514-ee04-4ba0-9513-c0ea13f3e47c
10637,PRTG,nonsynonymous SNV,1,20056d76-1680-4604-9f77-7a1889df3c47
10638,PRUNE1,nonsynonymous SNV,3,8d508e99-45ca-4e6f-b5f2-008c60dd05c2
10639,PRUNE1,stopgain,1,df13596c-e367-44cc-85ea-f2751f33af3c
10640,PRUNE2,nonsynonymous SNV,1,f8b3c894-e4cc-4cd3-881a-104b51147da3
10641,PRX,frameshift deletion,2,698fe4cd-62f8-42c2-8ee4-5a7abdd31c64
10642,PRX,frameshift insertion,1,4c12447d-dd91-4ae8-bbb1-cd8c0f17b56a
10643,PRX,nonsynonymous SNV,1,ffd721f1-5974-45a5-96db-b91a67973af2
10644,PRX,stopgain,2,8ed933a0-8e18-4541-bd82-68215fd31d9a
10645,PSAP,frameshift deletion,2,0368a5b2-3d7a-4574-9e2c-4c09904039fd
10646,PSAP,nonframeshift deletion,2,3bcac871-dddb-48a2-a610-0a78cb3625c8
10647,PSAP,nonsynonymous SNV,10,64d463cd-cfbe-4e44-b877-1d3837612ede
10648,PSAP,stopgain,4,f8ea431c-4de5-4f5a-bbfa-20ccc54cbde6
10649,PSAPL1,nonsynonymous SNV,1,90b7cf85-3557-49c4-a29e-708c3c167cd8
10650,PSAT1,frameshift deletion,1,2109bf2e-869f-40be-9b80-3264971e2126
10651,PSAT1,frameshift substitution,1,6c6cd35e-4fc4-478a-b471-0516f0d8d735
10652,PSAT1,nonsynonymous SNV,3,2ab0be11-676b-4dd5-b2d4-45038aafd777
10653,PSD3,nonsynonymous SNV,1,d4e537fd-e46a-4990-9f08-81d9544a1336
10654,PSD3,stopgain,1,1a2decd5-554e-453d-8977-24e21c21fbfd
10655,PSEN1,frameshift deletion,1,a616c656-27bb-48c7-903a-9759a2a893d0
10656,PSEN1,frameshift substitution,1,31a2ed4c-edc9-4440-ad80-6da9b9c7f2bd
10657,PSEN1,nonframeshift deletion,8,b0ef2877-5922-4eaf-bfcb-776d13996e70
10658,PSEN1,nonframeshift insertion,3,67b52bd2-79d3-4da4-a058-01f45cec0092
10659,PSEN1,nonframeshift substitution,1,e8d67a17-e5b7-46b4-8682-0e1b317f344e
10660,PSEN1,nonsynonymous SNV,242,fa79eeb2-2795-4143-85b1-82f7d232acfe
10661,PSEN2,frameshift deletion,2,722f03fd-fd2a-4173-867d-207ced6b3901
10662,PSEN2,nonsynonymous SNV,45,7deb0115-2514-4f67-bc79-1091e80d8a7a
10663,PSENEN,frameshift deletion,1,e36c4d29-0d0d-4017-b668-9c669ceb2320
10664,PSENEN,frameshift insertion,1,1f3ba346-4601-4bbe-8e82-f77094a0876b
10665,PSENEN,nonsynonymous SNV,1,5a452a04-eac5-435b-804e-2be29cd05d7c
10666,PSMA3,nonframeshift deletion,1,7c0b3baf-e291-41b7-9164-106e1bed884a
10667,PSMA7,nonsynonymous SNV,1,1d6e65c5-cd76-470c-a4a5-c06b3230e045
10668,PSMB4,frameshift insertion,1,24165dba-55e0-42db-9199-7716f0d17150
10669,PSMB4,nonframeshift deletion,1,59b67658-70f2-4020-b80c-a939cf013541
10670,PSMB4,nonsynonymous SNV,1,db271153-a9c0-490b-b54a-72476f84b555
10671,PSMB4,stopgain,1,7f6f83ac-d1b0-40c2-9b07-47351feca251
10672,PSMB7,nonsynonymous SNV,1,d7a1c321-0b33-4c33-9dab-05338aad942c
10673,PSMC2,nonsynonymous SNV,1,b360fdb0-5b5b-460a-ab4e-1ae8f741c905
10674,PSMD2,nonsynonymous SNV,1,d85fd0df-20e6-44de-bfca-eb11ffc45958
10675,PSMD9,nonsynonymous SNV,1,b26e450b-f8a6-4747-a085-46a944c935c1
10676,PSORS1C1,nonsynonymous SNV,1,5f76ba38-d4a3-411c-a41b-a69ab703083f
10677,PSPH,frameshift deletion,1,0050defe-352f-4af8-bd38-cba1c52359ff
10678,PSPH,frameshift insertion,1,9d5434de-307d-49b2-9fa7-55aaa58ab1df
10679,PSPH,nonsynonymous SNV,5,8164e960-b516-4462-acf1-8a2cee236925
10680,PSPN,nonsynonymous SNV,1,2bb1b1a5-eaad-4d82-b97c-1ce7b70b3328
10681,PSTPIP1,frameshift substitution,1,5aecce51-19a4-4e5c-84c1-e88c712e885f
10682,PSTPIP1,nonframeshift substitution,7,cbee26e6-0146-446c-aa93-0fc192c8bcce
10683,PSTPIP1,nonsynonymous SNV,15,8777c455-5a24-4e3a-ba55-6a73428c8f46
10684,PTAFR,nonsynonymous SNV,2,b24582e5-00fc-4068-bcb3-f49311eafce0
10685,PTCD1,nonsynonymous SNV,2,1fddd0da-196d-4cd7-aaad-d423ddc63db2
10686,PTCH1,frameshift deletion,76,4c11144f-5ad8-4fb0-8d08-ad0425b1e089
10687,PTCH1,frameshift insertion,50,28cdc736-d193-4bf2-b03c-c43a5b9d91db
10688,PTCH1,frameshift substitution,5,2422c3b2-b78a-48e2-9531-d9f6881b70c6
10689,PTCH1,nonframeshift deletion,10,61916d2c-3f09-4acc-8cea-f6740331f6a3
10690,PTCH1,nonframeshift insertion,6,08784b8c-8bd7-4d9f-a964-100eac0e9822
10691,PTCH1,nonframeshift substitution,5,f7b1da4c-863d-499b-a20f-c574a2bc868b
10692,PTCH1,nonsynonymous SNV,73,dfcf9df9-5a9f-4372-b9a9-62f2090a6c4e
10693,PTCH1,stopgain,55,58ba294f-e31d-48a9-9e6c-085f18c1ebf8
10694,PTCH1,synonymous SNV,1,b4f755eb-774b-41da-86a3-596cfcb80b08
10695,PTCH2,frameshift deletion,1,5dd7f5b8-e102-4ade-aa49-3611569fbfda
10696,PTCH2,nonsynonymous SNV,5,a84d55d9-83e3-4bd4-a0ce-97071987839a
10697,PTCHD1,frameshift deletion,3,4a733f1b-93a5-492f-9886-3175fffbad29
10698,PTCHD1,frameshift insertion,1,7160b1a9-306e-4cb0-a015-b008027ac5b1
10699,PTCHD1,frameshift substitution,1,cecf69a6-9f31-4dee-9b0d-7e2c1da60f50
10700,PTCHD1,nonframeshift substitution,1,ed3f04ff-ea1b-4676-a9dc-5bc799e2c701
10701,PTCHD1,nonsynonymous SNV,8,5e71c9eb-d139-4c16-b433-e1cda83023e2
10702,PTCHD3,frameshift deletion,1,a8fd39b6-1186-405e-9c40-16a99d039185
10703,PTCHD3,stopgain,1,6323259f-9968-4a18-921e-7478b66e6633
10704,PTDSS1,nonsynonymous SNV,5,ee4b3f9f-ef9e-40a7-a5b2-94ac8097de9f
10705,PTEN,frameshift deletion,40,d7717030-cb5a-4589-9f6e-db782a51fe87
10706,PTEN,frameshift insertion,38,736d771b-666a-45db-a32c-6b4883cc6484
10707,PTEN,frameshift substitution,4,98c1d9a1-3032-4a82-a92d-cb10433c13e1
10708,PTEN,nonframeshift deletion,1,fdabb194-d14b-49d8-bca4-8129ca529f91
10709,PTEN,nonframeshift substitution,1,1085f40c-1f27-4b64-a573-048fb488c5cf
10710,PTEN,nonsynonymous SNV,34,d0d2c142-50e4-4611-9037-a0d6cc7f41f7
10711,PTEN,stopgain,23,a07a9ec8-e31d-4576-bc2f-658027643782
10712,PTEN,stoploss,1,abe6398a-0263-48e9-9c8d-7cbea8d8903d
10713,PTF1A,frameshift deletion,1,f87bb2e8-8816-424a-bf7b-e26d1ca4a1f0
10714,PTF1A,frameshift insertion,1,26568754-2e47-4f76-8b66-c0b6a5b36673
10715,PTF1A,nonsynonymous SNV,1,b29cc797-bf28-408a-8ff5-ca7f34e70f10
10716,PTF1A,stopgain,1,f0b87fb1-b6f8-4915-bc70-fbff3e3b0ba6
10717,PTGES2,nonsynonymous SNV,1,721c0641-4062-4032-833c-a28c8fcd0c47
10718,PTGIR,nonsynonymous SNV,7,3b0b895c-30e7-4d62-bc53-8aa6d5135d2e
10719,PTGIS,nonsynonymous SNV,1,0c4c308d-77c8-4040-b929-d066825622c0
10720,PTGIS,stopgain,1,583bcdcf-8d04-4ccd-bd56-46b5a31e3346
10721,PTGS1,nonsynonymous SNV,7,d033935d-9d46-4a1f-bb59-175be35182c6
10722,PTGS2,nonsynonymous SNV,3,14c4018e-bfbe-4d91-875b-6ba8eab30f95
10723,PTH,nonsynonymous SNV,3,c008eb14-b9e8-4c70-b086-984e19f08c3d
10724,PTH,stopgain,2,be01324e-2278-40ca-b51b-dbaec1ae852e
10725,PTH1R,frameshift deletion,4,3add721b-5046-4c5e-8b73-6ea4622bd997
10726,PTH1R,frameshift insertion,3,871988bf-b00e-46c6-9b62-450fabf4d6ec
10727,PTH1R,nonframeshift deletion,1,9baa5bc8-674c-4ff6-b4ce-074f68737b1c
10728,PTH1R,nonsynonymous SNV,15,2ce24498-94a5-4790-9252-356850d6a2a1
10729,PTH1R,stopgain,8,287c452d-1a22-4026-997d-48ae5197f956
10730,PTHLH,frameshift deletion,1,eb9ce929-71bd-4ca9-a81d-2fc96ca2eef5
10731,PTHLH,nonsynonymous SNV,4,b3c77da6-970c-4a24-b139-cca8e8bbdd55
10732,PTHLH,stopgain,2,e57fdc77-f831-4a36-86b9-a458a89f183c
10733,PTK2B,nonsynonymous SNV,3,f843a6f1-fb09-4879-8d1d-72438673479d
10734,PTK7,nonsynonymous SNV,2,ba6c017b-3968-4e92-aea3-e5a5a8e943f8
10735,PTPN1,nonsynonymous SNV,1,e8b6b202-4e4a-481f-9101-f8512cb3967e
10736,PTPN11,frameshift deletion,5,e9470730-55bb-45f8-8091-1a548e3c31a8
10737,PTPN11,nonframeshift deletion,2,33156488-47d4-4ab8-9c8e-cf91cfb1551f
10738,PTPN11,nonframeshift insertion,1,c7080d20-5113-4dc8-9fe9-aa2238655520
10739,PTPN11,nonframeshift substitution,3,11d1838f-04f1-4001-9a49-d79758395f3d
10740,PTPN11,nonsynonymous SNV,105,b282f897-ce75-40ef-81b9-c10928b2a58d
10741,PTPN11,stopgain,3,a6879b3e-bac5-4187-9c78-2951aabf75be
10742,PTPN11,synonymous SNV,1,90a3fbfa-e5eb-4292-9262-fbca2ee6e5e9
10743,PTPN12,nonsynonymous SNV,4,38ea8019-eded-4b51-a727-9b025ff2c1c8
10744,PTPN13,nonsynonymous SNV,2,b43ff19c-123f-4979-b5d7-4f21e2618bad
10745,PTPN21,nonsynonymous SNV,2,37f65e2c-c9fb-482c-8fc8-93b2a29a600e
10746,PTPN22,frameshift deletion,2,29b1f213-5787-464a-ae51-edbf9ed33677
10747,PTPN22,nonsynonymous SNV,6,e8015015-3e35-4f15-bcff-fd6b5b344820
10748,PTPN23,nonsynonymous SNV,1,1f902ff8-f58d-4cfc-abfa-9697a9753d44
10749,PTPN3,nonsynonymous SNV,1,2135c3bb-7156-4f33-8208-ec1dad9ccf07
10750,PTPN5,nonsynonymous SNV,1,0cea3284-4214-4190-abd6-384d49001af5
10751,PTPN6,nonsynonymous SNV,1,b0e34b8d-a06c-4ab6-8f2a-da8508866efb
10752,PTPRA,nonsynonymous SNV,1,872497c7-f1e5-4c9b-af96-b1408ccb7c33
10753,PTPRB,nonsynonymous SNV,1,0950aadf-d688-4dbc-a706-8aede8923c4d
10754,PTPRC,nonframeshift deletion,1,09685e79-6322-44cd-bc28-189173523c21
10755,PTPRC,nonsynonymous SNV,3,3ef61571-bd01-42f5-8bed-7a4f4c933a61
10756,PTPRC,stopgain,1,b7bb671c-305f-4bc5-83e0-ba8bb65be0b7
10757,PTPRC,synonymous SNV,1,89be0411-b401-4593-926c-a1eda3e26445
10758,PTPRD,nonsynonymous SNV,4,f4c941af-87d7-48fa-94d2-ebaae9d77787
10759,PTPRD,stopgain,1,a9104d34-eca6-49c8-a8d5-3f80f21481a2
10760,PTPRF,frameshift deletion,1,a22f4d3c-845f-4ef2-a3f0-1929ecfea103
10761,PTPRF,nonsynonymous SNV,2,9a371de7-ac76-4700-bd55-f9af37ddf2c5
10762,PTPRG,nonsynonymous SNV,7,70f475e9-f7d2-4b81-a2dc-abb9c07c8b88
10763,PTPRG,stopgain,1,f704c88a-145a-4363-a44a-556a45a4b043
10764,PTPRJ,nonsynonymous SNV,6,177b174e-5f8b-4dee-af2a-274a1777fea3
10765,PTPRJ,stopgain,1,75e41a3c-f61d-4d3d-9e47-b12edcc5014f
10766,PTPRK,nonsynonymous SNV,1,d887821e-7faa-4a63-9dbf-a354265e2217
10767,PTPRS,nonsynonymous SNV,1,28b8ee7f-3177-4b94-9c3e-38c6b503b251
10768,PTPRT,nonsynonymous SNV,2,313086a3-3759-46fb-9454-f742a08369af
10769,PTRH2,frameshift deletion,1,24d9e9df-bc55-45b6-86d5-a555e72a70fb
10770,PTRH2,nonsynonymous SNV,1,9e0419cb-eb66-4d55-8b8b-038b880fb8eb
10771,PTS,frameshift deletion,3,96965e19-60cc-4b5f-90c8-11ee756a247b
10772,PTS,frameshift insertion,1,468d94cd-8484-4905-9627-147cafe77351
10773,PTS,nonframeshift deletion,1,1af1122f-8e7a-40c2-bb13-e2fab9a5182e
10774,PTS,nonframeshift insertion,1,fbd0589e-6ac1-42fd-a303-ac0cf251d77c
10775,PTS,nonsynonymous SNV,61,057bac70-9da6-4cfb-b841-6481df976b47
10776,PTS,stopgain,4,2ca16da0-f6f0-43c7-a4f8-a457752cd95b
10777,PTS,synonymous SNV,2,b079396a-2679-4fac-937f-a3014c3a3015
10778,PUF60,nonsynonymous SNV,2,368e0d35-79d5-4ec6-a9a6-55ac77256f74
10779,PURA,frameshift deletion,4,61332844-7e77-4a67-9812-d31482070433
10780,PURA,frameshift insertion,2,8907b290-05dc-44f8-b364-b8a2da9fc8cd
10781,PURA,nonframeshift deletion,4,4a07aa5f-4787-4b52-8be1-f9cb50435add
10782,PURA,nonsynonymous SNV,8,014ad7ee-8e09-4cd6-a47f-99aca1522567
10783,PURA,stopgain,3,ad48c321-1cbc-47f4-9276-944e0925bbb9
10784,PUS1,frameshift deletion,1,6bf42c1c-3bca-46bf-9eb4-f20d29ad1e01
10785,PUS1,nonsynonymous SNV,3,49b93ee9-12ad-4574-a1d5-bb06dbf8fc08
10786,PUS1,stopgain,3,f3abe4da-f3e4-40c2-b976-8b9d8e3f4276
10787,PUS3,stopgain,1,696cfd70-168a-4ac5-b18c-f75c1d3ca7d3
10788,PVR,nonsynonymous SNV,1,46b4d7b4-1e2e-4adb-bd51-e53d234e0505
10789,PWWP2A,nonsynonymous SNV,1,6f07146b-9bea-4cb3-b001-440b828aae6c
10790,PXDN,frameshift deletion,3,f0100262-6d4a-4fd2-b2fa-1314c5e5276a
10791,PXDN,nonsynonymous SNV,3,91f0a9d3-edde-4bab-9e1a-0fa9bc243154
10792,PXDN,stopgain,1,6ea24eb6-6e66-4928-83fa-69000f71f11c
10793,PXDNL,nonsynonymous SNV,4,dddb466a-51ef-419f-8521-aa745276a23f
10794,PXDNL,stopgain,1,6b1c6f6b-f32b-460f-9dcb-d1c66aa400be
10795,PXN,nonsynonymous SNV,1,d3c8db9a-e004-4230-a9f0-f499a0957999
10796,PXT1,nonsynonymous SNV,1,c200ec85-c455-452d-a5de-6824f2ba95cc
10797,PYCARD,nonsynonymous SNV,1,7021b0a0-b36a-4890-ad9b-7f72de5e6142
10798,PYCR1,frameshift deletion,3,564d738a-c77c-444e-9ebd-ac864d85ecc1
10799,PYCR1,nonsynonymous SNV,22,6599a7f5-7a4e-495e-b3ec-e768d78c2085
10800,PYCR1,stopgain,1,d674b0a4-69c0-4fcd-8e5a-fc47300420eb
10801,PYCR2,nonsynonymous SNV,6,a3d986b0-5491-440e-94fe-94038f2c0d13
10802,PYCR2,stopgain,2,94469a2a-a856-490f-acbb-1dbe1aabd7db
10803,PYGL,nonframeshift deletion,2,121589f2-2c15-4dfe-b1a2-43524fa91622
10804,PYGL,nonframeshift substitution,1,5b45650f-9c8d-419a-9ef3-35947fec8dd5
10805,PYGL,nonsynonymous SNV,24,5b9269c0-1289-42be-8170-29628e253416
10806,PYGL,stopgain,6,b98b812b-defb-4dac-8b1b-1ca07131233b
10807,PYGL,synonymous SNV,1,e49d5f8d-665c-4ec2-b59a-789a11ca7d8f
10808,PYGM,frameshift deletion,14,0d30adda-4d64-4bbd-a303-48f5b3fd9303
10809,PYGM,frameshift insertion,6,58be0fc4-0dec-4864-9436-63d4f9d8c73a
10810,PYGM,frameshift substitution,3,825f69c9-55b5-4427-9f9b-5f8ff9190bc5
10811,PYGM,nonframeshift deletion,5,012c15a0-c994-4a36-9d8c-5267ba22fd8b
10812,PYGM,nonsynonymous SNV,70,ad3b8873-0800-4a79-8d55-3b517333ae9e
10813,PYGM,stopgain,17,3b79fa12-7d43-4de4-8d62-8702725bc4b9
10814,PYGM,synonymous SNV,3,6c12a2ca-8d04-4e11-8c4d-a7f3f9eceb68
10815,PYGO1,nonsynonymous SNV,1,c0afaf58-a685-460d-b519-d08edf50ad58
10816,PYGO2,nonsynonymous SNV,3,779104e6-929a-418a-a083-93fa44adddef
10817,PYY,nonsynonymous SNV,2,2d02c60a-fb33-4fa4-9314-22e58ede08e0
10818,PZP,stopgain,1,965a0ad4-7163-415b-a58f-466ebea51a40
10819,QARS,nonsynonymous SNV,5,cf52967a-a6f8-4812-b749-d6dc57856286
10820,QARS,stopgain,2,8ee30c1f-b977-4864-8ec8-715b4f451e7e
10821,QDPR,frameshift deletion,3,b0d48554-9a32-438c-ab10-7249e034af1e
10822,QDPR,frameshift insertion,1,f7ccf1fc-3208-407f-ae11-f5556bcebe76
10823,QDPR,frameshift substitution,1,cfefbcda-d37d-495a-9a25-e02ce3509257
10824,QDPR,nonframeshift insertion,2,5a4ff383-593a-4600-9caa-eae212dbf98e
10825,QDPR,nonframeshift substitution,1,8c994cf3-8c0f-40c9-bcc6-458801b00293
10826,QDPR,nonsynonymous SNV,35,1919c790-e626-46e4-ae14-24aa9464cbef
10827,QDPR,stopgain,5,f1ca557e-66b0-4911-9297-a4286b2b9c5d
10828,QRICH1,nonframeshift deletion,1,0562ab0c-a047-41ac-bb81-8e408fde0961
10829,QRICH1,nonsynonymous SNV,1,d1b8e612-c012-4194-9929-14bf29034beb
10830,QRICH1,stopgain,2,c290b6cb-7345-4035-a8ad-7eb71a2e5786
10831,QRSL1,nonsynonymous SNV,2,0c6dc585-b51d-4450-872b-e760128a5373
10832,QSER1,nonsynonymous SNV,1,cd2c6a5d-a3b5-4e94-8915-03c59f780f43
10833,QTRT2,frameshift insertion,1,bea85aa6-9862-443a-9cb7-a353120783c3
10834,RAB10,nonsynonymous SNV,1,26dcda05-1431-4372-98fb-82b96632eb7d
10835,RAB11FIP5,nonsynonymous SNV,2,588c99d5-d739-4806-8eaa-b527ea6f413b
10836,RAB18,nonframeshift deletion,1,9943b8da-2b76-419c-8f46-d803c5b0ca10
10837,RAB18,nonsynonymous SNV,2,186a45fc-8c85-4cfe-9add-c8ebbd21ae1f
10838,RAB18,stoploss,1,72b7ba5b-8834-42a6-aed7-4431de6ca4fd
10839,RAB23,frameshift deletion,1,170a6791-ca84-43a7-8d31-c0f62237ce65
10840,RAB23,frameshift insertion,2,2a02966e-0b7e-4efb-8e9c-bd8bd8cdb878
10841,RAB23,nonframeshift deletion,1,64df3014-5a70-4821-b5bd-41acf3324ea9
10842,RAB23,nonsynonymous SNV,4,76a6f243-f8dc-4130-9ff7-5abf0eedc5f4
10843,RAB23,stopgain,3,1fb2eddf-c11c-4e22-ac38-71113838fd3e
10844,RAB25,nonsynonymous SNV,1,57c4d48f-c411-45ff-a9ab-6861f8fd9a2b
10845,RAB27A,frameshift deletion,7,d21d2f02-b55d-4c62-ade5-235df88efed8
10846,RAB27A,frameshift insertion,1,0dd29eef-3a47-40c4-86da-f76682c017d0
10847,RAB27A,frameshift substitution,1,858dc137-a830-48b6-8816-813345851b32
10848,RAB27A,nonframeshift deletion,1,8169b07b-8d20-40cd-b29d-d3288f03734e
10849,RAB27A,nonsynonymous SNV,20,872c192e-8fe4-4c3a-828f-0271cc508ce2
10850,RAB27A,stopgain,6,c7206b45-705f-4697-bee8-b0223242fe5c
10851,RAB28,nonsynonymous SNV,1,fccb101f-4ddb-402c-9341-b1fbb32d75e3
10852,RAB28,stopgain,2,f0c6515c-20e9-4dff-ab09-1e251993d3b8
10853,RAB29,nonsynonymous SNV,1,3987bd37-f44d-457e-99d0-25414e57ce75
10854,RAB2A,stopgain,1,5fa9da72-1428-4f4f-8587-8a716e49b5bb
10855,RAB33B,nonsynonymous SNV,2,d35675b4-7508-4f93-856f-447b694dd254
10856,RAB39B,frameshift insertion,1,0ddf7144-15ca-4150-a0dc-23766fae52f3
10857,RAB39B,nonsynonymous SNV,2,408692b7-730c-4c8d-b9c8-8b84816a6184
10858,RAB39B,stopgain,3,08ef1897-e5de-43f7-9b26-bb7976805b41
10859,RAB3GAP1,frameshift deletion,15,4f99d24e-91ab-4ed3-8ced-44eef003ae38
10860,RAB3GAP1,frameshift insertion,2,76bef36f-fe44-422f-bd89-1a80ef777856
10861,RAB3GAP1,frameshift substitution,1,dc5f4590-8801-42fa-9c90-d63e1a6f9c0c
10862,RAB3GAP1,nonsynonymous SNV,3,5a6e44b5-2f65-46e1-bf41-745c7f644f82
10863,RAB3GAP1,stopgain,25,d84cb921-d0e0-476a-a6bf-f90ba74e988f
10864,RAB3GAP2,frameshift deletion,1,e86da324-f395-4b13-84aa-2588ad906d5f
10865,RAB3GAP2,frameshift insertion,1,0df24b30-7186-42c4-b262-169444336b4c
10866,RAB3GAP2,nonframeshift deletion,1,875e63f2-799b-4355-b7d4-2b4cf7416649
10867,RAB3GAP2,nonsynonymous SNV,2,feaff943-f124-4d0a-888e-ca4df2232bf7
10868,RAB3GAP2,stopgain,6,456a8ddc-03e2-4458-b24f-126136f6487e
10869,RAB40AL,nonframeshift substitution,1,a7b9990a-3ae1-4dd3-9d98-46e355c55f0a
10870,RAB7A,nonframeshift substitution,1,42bd1e16-1758-487a-a2c7-60fad4e05c92
10871,RAB7A,nonsynonymous SNV,6,f9ad9aea-6e76-46a9-9823-415b8b98f9fc
10872,RABL6,nonsynonymous SNV,1,a8e7585f-8f58-4f7e-8280-ed40f3fb1621
10873,RAC2,nonsynonymous SNV,2,1d5a589a-aed5-4eb6-80fe-b270698c0e02
10874,RAC2,stopgain,1,32777d2b-a473-4e25-b560-c2d062056188
10875,RAD17,nonsynonymous SNV,1,ecdbbfc3-a76d-4696-91fd-81c3a0926463
10876,RAD18,frameshift insertion,1,23763267-591e-4a60-ad2f-78d5667f8f75
10877,RAD21,frameshift insertion,1,99a438ca-1a09-44d7-bbf0-bb95d69443e2
10878,RAD21,nonsynonymous SNV,4,247c34cd-000b-42be-bc07-2175b29b9793
10879,RAD21L1,nonsynonymous SNV,1,2b42605c-38fb-41bc-8826-c4cfde4ab0e0
10880,RAD21L1,stopgain,1,b412ae97-4718-49d1-8ff5-44ee41ee14a3
10881,RAD23B,nonsynonymous SNV,1,4a67715f-3e81-4167-a3b2-6d4f55878b27
10882,RAD50,frameshift deletion,7,85e89a79-2a13-41f8-ac80-f13482ff7dba
10883,RAD50,frameshift insertion,7,ea4493b3-5624-4d3e-87c5-0584a3da5aad
10884,RAD50,nonframeshift deletion,1,75641d08-42fe-4cb9-9b4f-1ce5fe0199e3
10885,RAD50,nonframeshift insertion,1,cba13a23-be9f-40f0-ada6-7c2a7ef88aae
10886,RAD50,nonsynonymous SNV,11,76e4c154-dc73-4c6b-86e1-614c88cd0528
10887,RAD50,stopgain,9,fa841071-beb2-4896-a6c3-5f5f68495c15
10888,RAD50,stoploss,1,b4c4d269-f128-4470-8a53-3128ab6e9912
10889,RAD51,frameshift insertion,1,515c3778-c59f-47f6-90f9-92cafb1d7026
10890,RAD51,nonsynonymous SNV,7,d1043b1f-dfdc-4140-a6a3-8efc6a62201c
10891,RAD51,stopgain,1,657e16c6-cb21-473c-a256-aa71530439ea
10892,RAD51B,nonsynonymous SNV,7,72f22a38-6a10-4581-9a98-5ebc9cfb12ff
10893,RAD51B,stopgain,2,41de107c-7873-468e-9f60-120bb2827bf5
10894,RAD51C,frameshift deletion,10,1dd703d5-672e-4550-8be4-15584c7146e3
10895,RAD51C,frameshift insertion,6,1f62e68d-801c-433d-b929-8fe42c98ed80
10896,RAD51C,nonframeshift deletion,1,3abbd8fe-71ca-492a-bd1d-034fcbd27858
10897,RAD51C,nonsynonymous SNV,41,01de8b08-794e-4c18-be17-ec1435b3f7a6
10898,RAD51C,stopgain,13,9ce65e94-8009-4159-a4a7-582e320a11b4
10899,RAD51D,frameshift deletion,9,9f30f167-a1ea-47ba-a31f-2ca0db02a4c0
10900,RAD51D,frameshift insertion,3,6f1823bf-6533-4110-b0ed-540c86c0f20c
10901,RAD51D,nonframeshift substitution,1,3ccfc2b3-0956-4571-8c90-fc8635d43dda
10902,RAD51D,nonsynonymous SNV,19,53a61974-9b2c-4729-8923-2581034b4fb3
10903,RAD51D,stopgain,9,4df6a766-80e9-457c-b4ec-6084a601dc58
10904,RAD51D,synonymous SNV,1,1440e0f0-09bb-4dcb-994c-b60a78e899aa
10905,RAD54L,nonsynonymous SNV,1,dd590938-2957-4367-9132-588cec6174f5
10906,RAD54L,synonymous SNV,1,376a8c5b-2c9f-4a52-85fe-3976217048f5
10907,RAD54L2,nonsynonymous SNV,2,dbbafe84-60a1-4c89-a7a5-9e8970a11be6
